,date,blue,green,red,nir,swir1,swir2,therm,tcb,tcg,tcw
307,2010-02-18 00:00:00,0.0775,0.0839,0.0969,0.1352,0.1546,0.0945,0.0279,0.2522,0.0151,-0.0871
308,2010-03-14 00:00:00,0.0961,0.1186,0.129,0.1758,0.1869,0.132,0.0448,0.3303,0.0154,-0.1065
309,2010-04-23 00:00:00,0.0549,0.0705,0.0847,0.1378,0.1591,0.1124,0.1547,0.2423,0.0271,-0.1078
310,2010-05-01 00:00:00,0.0567,0.0718,0.0885,0.1395,0.1711,0.1333,0.1236,0.2549,0.023,-0.1269
311,2010-06-26 00:00:00,0.032,0.0462,0.0467,0.1616,0.1405,0.0878,0.2587,0.2087,0.0773,-0.0929
312,2010-07-04 00:00:00,0.0304,0.0545,0.0547,0.1753,0.1772,0.1124,0.2583,0.2413,0.0791,-0.1261
313,2010-07-12 00:00:00,0.0336,0.0529,0.0542,0.183,0.206,0.1256,0.3123,0.2575,0.0834,-0.1526
314,2010-07-20 00:00:00,0.0325,0.0525,0.0531,0.1853,0.2179,0.1295,0.3246,0.2624,0.0855,-0.1631
315,2010-07-28 00:00:00,0.0419,0.0517,0.0565,0.2011,0.2147,0.1232,0.3075,0.2725,0.0959,-0.1528
316,2010-08-05 00:00:00,0.0353,0.0586,0.061,0.188,0.2265,0.1358,0.3286,0.2756,0.081,-0.1685
317,2010-08-13 00:00:00,0.0342,0.0521,0.0637,0.1939,0.2228,0.1306,0.3171,0.2752,0.0867,-0.1622
318,2010-09-06 00:00:00,0.0507,0.0758,0.1009,0.2033,0.3246,0.1924,0.3001,0.3606,0.059,-0.2505
319,2010-09-14 00:00:00,0.0511,0.0787,0.1077,0.212,0.3094,0.1815,0.3171,0.3633,0.0635,-0.2291
320,2010-09-22 00:00:00,0.0488,0.0803,0.1038,0.1967,0.3112,0.1846,0.2411,0.3539,0.0528,-0.2362
321,2010-09-30 00:00:00,0.0541,0.0805,0.1078,0.2016,0.3065,0.1801,0.3123,0.3575,0.0545,-0.2278
322,2010-10-08 00:00:00,0.1034,0.1205,0.1402,0.2246,0.2892,0.1815,0.0849,0.4103,0.0399,-0.1927
323,2010-10-16 00:00:00,0.0713,0.0919,0.1307,0.2226,0.3094,0.1747,0.1974,0.3901,0.0554,-0.2124
324,2010-11-01 00:00:00,0.0554,0.0705,0.0834,0.1389,0.1673,0.1113,0.0699,0.2446,0.0287,-0.1129
325,2011-05-04 00:00:00,0.0159,0.015,0.0144,0.0217,0.0084,0.0021,0.1518,0.033,0.004,0.0052
326,2011-05-12 00:00:00,0.0689,0.0627,0.0631,0.0849,0.064,0.0513,0.034,0.1557,0.0041,-0.0239
327,2011-05-20 00:00:00,0.0141,0.0108,0.0111,0.0214,0.0083,0.0022,0.1702,0.0289,0.0066,0.0033
328,2011-06-21 00:00:00,0.0118,0.0203,0.0135,0.0508,0.0171,0.0054,0.2282,0.0541,0.0266,0.0037
329,2011-07-07 00:00:00,0.0214,0.0302,0.0269,0.0898,0.038,0.0225,0.2282,0.1005,0.0447,-0.0069
330,2011-07-23 00:00:00,0.0174,0.0321,0.0228,0.1226,0.0528,0.0264,0.215,0.1225,0.0725,-0.014
331,2011-07-31 00:00:00,0.0203,0.03,0.0238,0.1481,0.0621,0.0322,0.2284,0.1417,0.0914,-0.0189
332,2011-08-08 00:00:00,0.0259,0.0467,0.0369,0.1593,0.0785,0.0379,0.2018,0.1699,0.0884,-0.0238
333,2011-08-16 00:00:00,0.0227,0.0343,0.027,0.1679,0.0829,0.0405,0.2078,0.1655,0.103,-0.0323
334,2011-08-24 00:00:00,0.0197,0.0413,0.0351,0.1725,0.1035,0.0515,0.2106,0.184,0.1,-0.0483
335,2011-09-09 00:00:00,0.0328,0.0466,0.0459,0.1819,0.152,0.0784,0.2411,0.2216,0.095,-0.0911
336,2011-09-17 00:00:00,0.0388,0.0509,0.0503,0.2089,0.1727,0.0971,0.1437,0.2534,0.1096,-0.1089
337,2011-10-19 00:00:00,0.0412,0.05,0.056,0.1869,0.18,0.1033,0.1709,0.2477,0.0882,-0.1203
338,2011-10-27 00:00:00,0.0409,0.059,0.0654,0.1801,0.1962,0.1169,0.065,0.2609,0.0743,-0.1363
339,2011-11-12 00:00:00,0.0442,0.0599,0.0783,0.19,0.1826,0.1072,0.0241,0.2683,0.0765,-0.1149
340,2012-02-24 00:00:00,0.0733,0.0853,0.1018,0.1478,0.1497,0.1006,0.0218,0.2617,0.0221,-0.0833
341,2012-05-30 00:00:00,0.0285,0.0458,0.0489,0.1634,0.139,0.0823,0.2078,0.2083,0.0791,-0.0876
342,2012-06-15 00:00:00,0.0365,0.0516,0.0581,0.1923,0.1524,0.0916,0.1869,0.2404,0.0936,-0.0925
343,2012-07-01 00:00:00,0.0389,0.0526,0.0494,0.2135,0.1536,0.0878,0.2335,0.2481,0.1147,-0.0893
344,2012-08-02 00:00:00,0.0293,0.0496,0.0529,0.212,0.2014,0.1091,0.2833,0.2659,0.1109,-0.1349
345,2012-08-18 00:00:00,0.0427,0.0571,0.0615,0.1935,0.1628,0.0864,0.2182,0.2485,0.0914,-0.0938
346,2012-09-03 00:00:00,0.0489,0.0634,0.0835,0.2018,0.2347,0.1311,0.2686,0.3022,0.0783,-0.1601
347,2012-09-19 00:00:00,0.0531,0.0709,0.0996,0.2063,0.2516,0.1401,0.2686,0.325,0.0703,-0.1696
348,2012-10-05 00:00:00,0.0449,0.0631,0.0958,0.2037,0.2569,0.1425,0.1655,0.3187,0.0728,-0.1782
349,2012-11-06 00:00:00,0.0397,0.0726,0.1085,0.1972,0.2257,0.1211,0.1159,0.3102,0.0632,-0.1395
