,date,blue,green,red,nir,swir1,swir2,therm,tcb,tcg,tcw
26,1988-09-09 00:00:00,0.0294,0.0512,0.0665,0.215,0.2383,0.1214,0.2497,0.2902,0.1044,-0.1624
27,1988-09-25 00:00:00,0.0438,0.066,0.0845,0.2191,0.2623,0.1474,0.1838,0.3251,0.0894,-0.1848
28,1988-10-11 00:00:00,0.054,0.0751,0.0994,0.2204,0.2663,0.145,0.1793,0.3407,0.0798,-0.179
29,1989-03-20 00:00:00,0.0336,0.0333,0.0298,0.0251,0.0022,0.0029,0.0137,0.0529,-0.0079,0.0187
30,1989-05-07 00:00:00,0.0331,0.0439,0.0497,0.0912,0.0257,0.0201,0.2062,0.1175,0.0301,0.0134
31,1989-06-08 00:00:00,0.0639,0.0986,0.1145,0.2541,0.3491,0.2351,0.2877,0.427,0.0794,-0.2741
32,1989-06-24 00:00:00,0.0583,0.0897,0.1012,0.2667,0.3272,0.2133,0.296,0.4101,0.1019,-0.2495
33,1989-07-10 00:00:00,0.0478,0.0818,0.086,0.2746,0.2976,0.1787,0.2625,0.3835,0.1241,-0.2133
34,1989-07-26 00:00:00,0.0411,0.0783,0.08,0.2812,0.2744,0.1492,0.296,0.3671,0.1384,-0.181
35,1989-08-11 00:00:00,0.0415,0.0684,0.0683,0.2715,0.2656,0.1466,0.271,0.3476,0.139,-0.181
36,1989-09-12 00:00:00,0.0424,0.0727,0.082,0.2388,0.2819,0.1587,0.2194,0.3463,0.1034,-0.2007
37,1989-09-28 00:00:00,0.0555,0.0893,0.1097,0.2682,0.3363,0.1942,0.1793,0.4134,0.1022,-0.2413
38,1989-10-14 00:00:00,0.0414,0.066,0.0788,0.1583,0.1754,0.1019,0.1141,0.2488,0.051,-0.1116
39,1989-10-30 00:00:00,0.0478,0.0679,0.0971,0.1795,0.1752,0.1043,0.0137,0.2737,0.057,-0.1025
40,1990-03-23 00:00:00,0.0311,0.0287,0.0407,0.0517,0.029,0.0207,0.055,0.0843,0.0067,-0.0029
41,1990-04-08 00:00:00,0.0357,0.0425,0.0485,0.086,0.0717,0.0586,0.0849,0.1372,0.0208,-0.043
42,1990-04-24 00:00:00,0.0466,0.0616,0.0684,0.1319,0.1394,0.1068,0.0947,0.2171,0.0346,-0.0992
43,1990-05-10 00:00:00,0.0711,0.0879,0.0952,0.192,0.185,0.1209,0.0996,0.2999,0.0573,-0.1127
44,1990-06-11 00:00:00,0.0194,0.0301,0.0288,0.1176,0.0545,0.0295,0.1518,0.1238,0.0652,-0.0165
45,1990-06-27 00:00:00,0.0222,0.0351,0.0305,0.1705,0.0748,0.0338,0.1838,0.1651,0.1042,-0.021
46,1990-08-30 00:00:00,0.0218,0.0348,0.0385,0.2021,0.1256,0.0627,0.1425,0.2101,0.1213,-0.0646
47,1991-04-11 00:00:00,0.0677,0.0984,0.1265,0.1837,0.2643,0.1695,0.0499,0.3521,0.0265,-0.1863
48,1991-04-27 00:00:00,0.0664,0.0883,0.1158,0.1641,0.2203,0.1472,0.075,0.3116,0.0219,-0.1519
49,1991-06-14 00:00:00,0.036,0.0554,0.0624,0.1406,0.1433,0.0905,0.161,0.2114,0.0498,-0.0937
50,1991-08-01 00:00:00,0.0266,0.0428,0.0398,0.225,0.1497,0.0745,0.2106,0.2385,0.1346,-0.0816
51,1991-08-17 00:00:00,0.0275,0.0522,0.0417,0.2378,0.1652,0.0796,0.215,0.257,0.1409,-0.0902
52,1991-09-02 00:00:00,0.0274,0.0459,0.0485,0.2282,0.1728,0.0834,0.2018,0.2559,0.1307,-0.0988
53,1991-09-18 00:00:00,0.0316,0.0551,0.0638,0.215,0.2001,0.0983,0.215,0.2735,0.1079,-0.1223
54,1991-10-04 00:00:00,0.0396,0.0636,0.0836,0.2024,0.2318,0.1224,0.161,0.2978,0.0814,-0.153
55,1991-10-20 00:00:00,0.0451,0.0693,0.105,0.2256,0.2438,0.1317,0.1284,0.3324,0.0858,-0.1543
56,1992-05-15 00:00:00,0.0862,0.1215,0.1467,0.2266,0.3566,0.252,0.2062,0.4494,0.0306,-0.2796
57,1992-05-31 00:00:00,0.0793,0.1086,0.1353,0.2279,0.3554,0.2422,0.3001,0.4344,0.0426,-0.2789
58,1992-07-18 00:00:00,0.0584,0.0875,0.0965,0.2301,0.3038,0.1833,0.2793,0.3713,0.08,-0.2243
59,1992-08-03 00:00:00,0.0605,0.0903,0.1024,0.2408,0.2984,0.1751,0.3042,0.3787,0.0858,-0.2111
60,1992-08-19 00:00:00,0.0563,0.0814,0.0957,0.2172,0.2963,0.1793,0.3165,0.3572,0.0724,-0.2208
61,1992-09-20 00:00:00,0.0635,0.0928,0.1231,0.2228,0.3213,0.1916,0.2411,0.3925,0.0579,-0.2332
62,1992-10-06 00:00:00,0.0703,0.0954,0.1252,0.2116,0.3238,0.2045,0.1748,0.3935,0.0444,-0.2436
63,1992-10-22 00:00:00,0.0775,0.1021,0.1375,0.2315,0.314,0.1795,0.1093,0.4071,0.0552,-0.2124
64,1992-11-07 00:00:00,0.0824,0.1091,0.1403,0.2088,0.3332,0.2167,0.065,0.4142,0.0281,-0.2502
65,1993-05-02 00:00:00,0.0435,0.0502,0.0546,0.0832,0.0348,0.0309,0.1236,0.1258,0.0167,0.0021
66,1993-06-19 00:00:00,0.0478,0.0634,0.0752,0.1615,0.1865,0.1378,0.2625,0.2608,0.0496,-0.1419
67,1993-07-05 00:00:00,0.064,0.093,0.1029,0.2176,0.3577,0.2635,0.3406,0.4067,0.0532,-0.3092
68,1993-08-06 00:00:00,0.0803,0.1022,0.1156,0.2309,0.3523,0.2614,0.3486,0.4263,0.0532,-0.2953
69,1993-09-07 00:00:00,0.076,0.0934,0.1039,0.1903,0.3243,0.2407,0.3042,0.3784,0.0323,-0.2771
70,1993-09-23 00:00:00,0.0766,0.0905,0.1067,0.1914,0.3354,0.2413,0.2411,0.3831,0.0323,-0.2845
71,1993-10-25 00:00:00,0.0715,0.0868,0.1071,0.1767,0.3185,0.2294,0.1425,0.3643,0.0238,-0.2694
72,1994-04-03 00:00:00,0.0357,0.0366,0.0476,0.0924,0.0735,0.0355,0.1236,0.1331,0.031,-0.0304
73,1994-04-19 00:00:00,0.0457,0.0474,0.0593,0.1132,0.1002,0.0563,0.1883,0.1712,0.0348,-0.0511
74,1994-06-22 00:00:00,0.0479,0.0683,0.0746,0.1952,0.2644,0.1639,0.3526,0.3122,0.0718,-0.2035
75,1994-07-08 00:00:00,0.0671,0.0837,0.1016,0.19,0.3173,0.2188,0.4107,0.3638,0.04,-0.2619
76,1994-07-24 00:00:00,0.0609,0.0791,0.1017,0.1862,0.3089,0.2011,0.2835,0.3518,0.0414,-0.2473
77,1994-08-09 00:00:00,0.0652,0.0829,0.1057,0.185,0.3211,0.2156,0.3326,0.3629,0.0349,-0.2625
78,1994-08-25 00:00:00,0.0702,0.0889,0.1058,0.1894,0.315,0.2097,0.2918,0.3658,0.0371,-0.2525
79,1994-09-10 00:00:00,0.079,0.0984,0.1203,0.2146,0.3416,0.2191,0.2455,0.4045,0.0451,-0.2647
80,1994-09-26 00:00:00,0.0744,0.0883,0.1066,0.1845,0.3177,0.2037,0.3083,0.3634,0.0331,-0.2514
81,1994-10-28 00:00:00,0.0557,0.0588,0.078,0.153,0.1861,0.0998,0.0898,0.2481,0.0467,-0.1199
82,1995-04-22 00:00:00,0.0234,0.027,0.0332,0.0891,0.0323,0.0138,0.1236,0.0988,0.0427,0.0035
83,1995-05-24 00:00:00,0.022,0.0352,0.0338,0.1382,0.0545,0.0309,0.161,0.1414,0.0773,-0.0107
84,1995-06-09 00:00:00,0.0246,0.0285,0.0314,0.1013,0.0471,0.0235,0.1928,0.1126,0.0513,-0.0103
85,1995-06-25 00:00:00,0.0253,0.034,0.0357,0.1644,0.128,0.0672,0.2625,0.1891,0.0917,-0.0773
86,1995-07-11 00:00:00,0.0447,0.0619,0.0674,0.2206,0.2482,0.1503,0.2455,0.3113,0.0994,-0.1828
87,1995-07-27 00:00:00,0.0386,0.0559,0.0626,0.1839,0.2539,0.1577,0.3083,0.2873,0.0739,-0.2013
88,1995-08-12 00:00:00,0.0425,0.0554,0.0753,0.1867,0.2605,0.1675,0.271,0.3009,0.0679,-0.2072
89,1995-08-28 00:00:00,0.0477,0.0601,0.0771,0.1858,0.2762,0.1736,0.2667,0.3107,0.0635,-0.2202
90,1995-09-13 00:00:00,0.0507,0.0667,0.084,0.1763,0.2651,0.1634,0.2752,0.3066,0.0521,-0.2047
91,1995-10-15 00:00:00,0.0572,0.0678,0.0907,0.1614,0.2734,0.1561,0.1702,0.3044,0.0368,-0.2063
92,1995-10-31 00:00:00,0.0429,0.0622,0.0804,0.1531,0.2186,0.1278,0.055,0.265,0.0429,-0.1581
93,1996-04-08 00:00:00,0.0237,0.0305,0.0328,0.0772,0.0466,0.0359,0.1284,0.1029,0.0294,-0.0215
94,1996-05-10 00:00:00,0.0298,0.0374,0.0384,0.1239,0.0718,0.0419,0.1518,0.1462,0.0604,-0.0298
95,1996-05-26 00:00:00,0.033,0.0416,0.0357,0.1213,0.0535,0.0303,0.1838,0.1372,0.0599,-0.0107
96,1996-06-11 00:00:00,0.0254,0.0365,0.0347,0.1496,0.0851,0.0471,0.1928,0.163,0.0828,-0.0385
97,1996-07-13 00:00:00,0.0399,0.0528,0.0566,0.1979,0.2092,0.1329,0.2918,0.2713,0.092,-0.1554
98,1996-07-29 00:00:00,0.0331,0.0475,0.0555,0.1815,0.2078,0.1144,0.2368,0.2529,0.0844,-0.148
99,1996-08-14 00:00:00,0.0382,0.0538,0.061,0.1873,0.2145,0.122,0.2583,0.2668,0.083,-0.1529
100,1996-08-30 00:00:00,0.0352,0.046,0.0649,0.1714,0.2293,0.1316,0.2667,0.2629,0.0693,-0.1724
101,1996-10-01 00:00:00,0.0406,0.0588,0.0831,0.165,0.2449,0.1416,0.2018,0.2829,0.0501,-0.182
102,1996-11-02 00:00:00,0.0553,0.0774,0.1019,0.1893,0.2629,0.1595,0.0499,0.3277,0.0511,-0.1904
103,1997-04-11 00:00:00,0.0363,0.0442,0.0531,0.0933,0.1195,0.0903,0.06,0.1671,0.0193,-0.0917
104,1997-04-27 00:00:00,0.0288,0.0361,0.0429,0.0843,0.0863,0.0599,0.1236,0.1339,0.0246,-0.0573
105,1997-06-14 00:00:00,0.0189,0.0275,0.029,0.122,0.0733,0.04,0.1928,0.1336,0.0677,-0.0353
106,1997-07-16 00:00:00,0.0458,0.0535,0.0592,0.1764,0.1429,0.0878,0.1236,0.2307,0.0791,-0.0858
107,1997-08-01 00:00:00,0.0256,0.0312,0.0332,0.1179,0.1187,0.0747,0.2106,0.1587,0.0555,-0.086
108,1997-08-17 00:00:00,0.033,0.045,0.0475,0.15,0.1674,0.0933,0.2238,0.2118,0.067,-0.1168
109,1997-09-02 00:00:00,0.0279,0.045,0.0477,0.1469,0.1824,0.0988,0.2106,0.2151,0.0645,-0.131
110,1997-10-20 00:00:00,0.029,0.0454,0.0642,0.1357,0.1902,0.115,0.065,0.2244,0.0448,-0.1432
111,1997-11-05 00:00:00,0.0383,0.0575,0.0758,0.1422,0.1866,0.1109,0.055,0.2394,0.0407,-0.1306
112,1997-11-21 00:00:00,0.0573,0.0754,0.0823,0.1409,0.2079,0.1269,0.0084,0.2639,0.0272,-0.1489
113,1998-03-13 00:00:00,0.0364,0.0289,0.0274,0.033,0.0042,0.0024,0.0849,0.0554,0.0002,0.0176
114,1998-06-01 00:00:00,0.0192,0.0277,0.0304,0.0822,0.0332,0.0189,0.215,0.0942,0.0384,-0.0024
115,1998-06-17 00:00:00,0.0192,0.0277,0.0304,0.1162,0.0538,0.0224,0.1928,0.121,0.0649,-0.012
116,1998-07-03 00:00:00,0.0304,0.0415,0.0357,0.1497,0.0826,0.04,0.1748,0.1643,0.0815,-0.031
117,1998-07-19 00:00:00,0.0196,0.0326,0.0343,0.1679,0.1206,0.0646,0.2325,0.1856,0.0967,-0.0709
118,1998-08-04 00:00:00,0.0218,0.0342,0.0358,0.1744,0.1251,0.067,0.2583,0.1933,0.1001,-0.0733
119,1998-09-05 00:00:00,0.032,0.038,0.0356,0.1272,0.1048,0.0468,0.215,0.1587,0.0632,-0.0553
120,1998-09-21 00:00:00,0.028,0.0381,0.0458,0.1645,0.1681,0.0796,0.1044,0.2124,0.0836,-0.1081
121,1998-10-07 00:00:00,0.0306,0.0493,0.0637,0.162,0.1926,0.1091,0.1425,0.2405,0.0657,-0.1354
122,1998-10-23 00:00:00,0.0426,0.0524,0.0688,0.1652,0.1937,0.1116,0.0898,0.2499,0.0627,-0.1345
123,1999-04-17 00:00:00,0.0369,0.0334,0.0382,0.037,0.0134,0.0056,0.1189,0.0693,-0.0035,0.0145
124,1999-05-19 00:00:00,0.0546,0.0554,0.0616,0.0801,0.0579,0.0395,0.1044,0.1415,0.0066,-0.0159
125,1999-07-14 00:00:00,0.0233,0.0398,0.0442,0.1531,0.1417,0.0815,0.2487,0.1969,0.0755,-0.0938
126,1999-07-22 00:00:00,0.0286,0.04,0.0403,0.173,0.1406,0.0756,0.2194,0.2056,0.0932,-0.0866
127,1999-07-30 00:00:00,0.0242,0.039,0.0318,0.1802,0.1336,0.0738,0.2386,0.2011,0.1043,-0.0823
128,1999-08-15 00:00:00,0.0211,0.0326,0.022,0.1749,0.1064,0.048,0.1655,0.1749,0.1105,-0.0535
129,1999-09-08 00:00:00,0.0303,0.0382,0.0391,0.1702,0.1065,0.0464,0.1518,0.1855,0.0959,-0.0468
130,1999-09-16 00:00:00,0.0386,0.0432,0.0378,0.1733,0.1185,0.0626,0.1762,0.1978,0.0942,-0.0634
131,1999-10-02 00:00:00,0.0295,0.0366,0.0435,0.1536,0.1248,0.0645,0.1271,0.1875,0.0784,-0.0725
132,1999-10-10 00:00:00,0.0225,0.0307,0.0453,0.1451,0.1334,0.0718,0.0947,0.1841,0.0721,-0.0853
133,1999-10-18 00:00:00,0.0222,0.0349,0.0452,0.1364,0.145,0.0808,0.0932,0.1864,0.0631,-0.0996
134,2000-04-11 00:00:00,0.0275,0.0238,0.0232,0.0426,0.0203,0.0117,0.1382,0.0619,0.0111,0.0002
135,2000-05-05 00:00:00,0.029,0.0259,0.0226,0.0405,0.0168,0.0122,0.1141,0.0605,0.0089,0.0022
136,2000-05-21 00:00:00,0.0217,0.028,0.0308,0.084,0.0409,0.0227,0.2194,0.0994,0.0386,-0.0094
137,2000-05-29 00:00:00,0.0245,0.0333,0.0285,0.1173,0.0611,0.039,0.1762,0.1301,0.0622,-0.0261
138,2000-06-14 00:00:00,0.018,0.0346,0.0334,0.1692,0.1064,0.0595,0.2386,0.1808,0.0988,-0.0578
139,2000-06-22 00:00:00,0.0231,0.0382,0.0361,0.1772,0.1177,0.063,0.2106,0.1937,0.1017,-0.0643
140,2000-06-30 00:00:00,0.0265,0.0366,0.0366,0.1925,0.1246,0.0645,0.2335,0.2053,0.1132,-0.067
141,2000-07-08 00:00:00,0.0288,0.0496,0.0451,0.2091,0.1249,0.0609,0.1656,0.2247,0.1195,-0.0564
142,2000-07-24 00:00:00,0.0256,0.0369,0.0407,0.1872,0.129,0.0688,0.2194,0.2069,0.1064,-0.0724
143,2000-08-01 00:00:00,0.0243,0.0382,0.0362,0.1898,0.1367,0.0649,0.2537,0.2076,0.1112,-0.0759
144,2000-08-09 00:00:00,0.0344,0.0518,0.0499,0.1958,0.1542,0.0768,0.2238,0.2346,0.1029,-0.0866
145,2000-08-17 00:00:00,0.022,0.0412,0.0382,0.1955,0.153,0.0766,0.2233,0.2206,0.1127,-0.0919
146,2000-08-25 00:00:00,0.0247,0.0382,0.0451,0.1924,0.1632,0.0786,0.2194,0.2256,0.1068,-0.099
147,2000-09-10 00:00:00,0.0363,0.0512,0.0628,0.2076,0.1983,0.1031,0.1748,0.2686,0.1019,-0.1264
148,2000-09-18 00:00:00,0.0318,0.0429,0.0512,0.1605,0.1715,0.0897,0.213,0.2192,0.0747,-0.1146
149,2000-09-26 00:00:00,0.0279,0.0484,0.0618,0.1688,0.1989,0.1082,0.1564,0.2442,0.0728,-0.1387
150,2000-10-04 00:00:00,0.031,0.0429,0.0647,0.1703,0.2007,0.1083,0.1492,0.2456,0.0732,-0.1398
151,2001-03-13 00:00:00,0.0598,0.0688,0.09,0.1346,0.1447,0.1084,0.0401,0.2383,0.0221,-0.0947
152,2001-03-21 00:00:00,0.0392,0.0516,0.0604,0.0889,0.057,0.033,0.0996,0.1394,0.0184,-0.0112
153,2001-03-29 00:00:00,0.0353,0.0376,0.0443,0.0732,0.0378,0.0234,0.1159,0.1066,0.019,-0.0033
154,2001-04-22 00:00:00,0.0834,0.0993,0.1161,0.172,0.2188,0.162,0.0448,0.3273,0.0207,-0.1556
155,2001-05-08 00:00:00,0.0945,0.1102,0.1241,0.204,0.2668,0.1981,0.0898,0.3803,0.0328,-0.199
156,2001-05-16 00:00:00,0.07,0.0853,0.102,0.1845,0.2858,0.2046,0.1437,0.349,0.0366,-0.2324
157,2001-05-24 00:00:00,0.055,0.0723,0.0857,0.1681,0.2693,0.1957,0.2793,0.3149,0.0382,-0.2271
158,2001-06-09 00:00:00,0.0646,0.0798,0.0864,0.1898,0.2055,0.1436,0.1189,0.3007,0.0594,-0.1455
159,2001-06-17 00:00:00,0.0517,0.0644,0.0804,0.1996,0.2528,0.155,0.2487,0.3114,0.074,-0.1882
160,2001-07-03 00:00:00,0.0686,0.0821,0.0907,0.2387,0.2568,0.1509,0.2436,0.3507,0.0939,-0.1734
161,2001-07-11 00:00:00,0.0442,0.0595,0.0646,0.2036,0.203,0.1203,0.215,0.2778,0.0922,-0.1384
162,2001-07-27 00:00:00,0.0382,0.0546,0.0578,0.1967,0.2198,0.1242,0.271,0.273,0.0916,-0.1569
163,2001-08-20 00:00:00,0.0345,0.0525,0.057,0.2075,0.2194,0.1148,0.2686,0.2748,0.103,-0.1495
164,2001-08-28 00:00:00,0.037,0.0503,0.0581,0.192,0.2284,0.1148,0.2497,0.2689,0.0902,-0.1587
165,2001-09-05 00:00:00,0.0432,0.0551,0.0612,0.2014,0.229,0.1233,0.1921,0.2814,0.0929,-0.1603
166,2001-09-21 00:00:00,0.0402,0.0564,0.0712,0.1802,0.2444,0.1357,0.2487,0.2824,0.0695,-0.1793
167,2001-09-29 00:00:00,0.0425,0.0586,0.0777,0.1752,0.2546,0.1437,0.1748,0.2896,0.0603,-0.1895
168,2001-10-23 00:00:00,0.0474,0.0701,0.0895,0.207,0.268,0.1521,0.0816,0.3263,0.0752,-0.1914
169,2002-04-01 00:00:00,0.0298,0.0357,0.0348,0.0654,0.0303,0.021,0.1655,0.0921,0.0191,-0.0017
170,2002-05-03 00:00:00,0.0657,0.0895,0.1084,0.189,0.3307,0.248,0.1869,0.3801,0.0305,-0.2859
171,2002-05-11 00:00:00,0.0666,0.0893,0.1109,0.1853,0.3571,0.2649,0.1973,0.3917,0.0238,-0.3141
172,2002-06-04 00:00:00,0.0683,0.0815,0.0923,0.1739,0.2389,0.1626,0.1327,0.3112,0.0402,-0.1807
173,2002-06-12 00:00:00,0.0567,0.0792,0.0911,0.1858,0.3133,0.22,0.296,0.3506,0.0443,-0.2653
174,2002-07-06 00:00:00,0.0493,0.0653,0.062,0.2151,0.2557,0.1547,0.2979,0.3109,0.0956,-0.1925
175,2002-07-14 00:00:00,0.0421,0.0606,0.0627,0.2143,0.241,0.138,0.2835,0.2989,0.0992,-0.1734
176,2002-08-31 00:00:00,0.0348,0.0598,0.0628,0.2096,0.244,0.1435,0.2625,0.2967,0.096,-0.1801
177,2002-09-24 00:00:00,0.0418,0.0649,0.0788,0.209,0.2664,0.1479,0.2686,0.3167,0.0847,-0.1919
178,2002-10-02 00:00:00,0.0381,0.0663,0.0844,0.2087,0.2696,0.1547,0.161,0.3221,0.081,-0.1964
179,2002-10-18 00:00:00,0.0542,0.0667,0.0925,0.18,0.2461,0.1444,0.1793,0.3038,0.0531,-0.1767
180,2002-11-03 00:00:00,0.0531,0.069,0.1045,0.1855,0.2495,0.1379,0.0448,0.3138,0.0521,-0.1698
181,2002-11-27 00:00:00,0.0797,0.1203,0.1757,0.2916,0.3344,0.2077,0.0401,0.4836,0.0756,-0.2162
182,2003-05-14 00:00:00,0.0681,0.0853,0.0994,0.1645,0.2838,0.2203,0.215,0.3387,0.0201,-0.2454
183,2003-05-22 00:00:00,0.0623,0.0744,0.0949,0.1615,0.2695,0.203,0.2637,0.3203,0.0257,-0.2294
184,2003-06-15 00:00:00,0.0495,0.0618,0.0689,0.1692,0.2389,0.1699,0.2835,0.2852,0.0543,-0.1979
185,2003-07-01 00:00:00,0.0472,0.0592,0.0669,0.1783,0.2397,0.1585,0.2793,0.2854,0.0651,-0.1909
186,2003-07-17 00:00:00,0.0369,0.0534,0.0569,0.1782,0.2231,0.1441,0.3326,0.2668,0.0749,-0.1754
187,2003-08-10 00:00:00,0.035,0.0478,0.0495,0.1748,0.2158,0.1332,0.2979,0.2532,0.079,-0.168
188,2003-08-18 00:00:00,0.0382,0.0518,0.059,0.1702,0.2256,0.1406,0.3124,0.2629,0.0682,-0.1762
189,2003-09-03 00:00:00,0.0412,0.0521,0.0599,0.1575,0.2316,0.1417,0.296,0.259,0.057,-0.183
190,2003-09-19 00:00:00,0.0313,0.0501,0.0624,0.1516,0.242,0.1476,0.254,0.2587,0.0522,-0.1948
191,2003-09-27 00:00:00,0.0454,0.0589,0.0718,0.1586,0.2616,0.1558,0.3075,0.2825,0.0478,-0.2066
192,2003-10-05 00:00:00,0.0511,0.0671,0.0856,0.1707,0.2651,0.1612,0.2062,0.304,0.0471,-0.2038
193,2003-10-13 00:00:00,0.0506,0.0601,0.0861,0.1761,0.2773,0.162,0.1327,0.3084,0.0526,-0.2128
194,2003-10-21 00:00:00,0.044,0.0562,0.0892,0.1759,0.2869,0.1601,0.1748,0.3095,0.0531,-0.2183
195,2003-10-29 00:00:00,0.0501,0.067,0.0899,0.2413,0.2824,0.1612,0.0874,0.3521,0.1012,-0.2005
196,2004-03-21 00:00:00,0.0326,0.0305,0.0367,0.0599,0.0321,0.0251,0.1327,0.0899,0.0139,-0.0069
197,2004-04-06 00:00:00,0.0458,0.053,0.062,0.1037,0.1632,0.1304,0.1601,0.2065,0.0139,-0.1391
198,2004-04-22 00:00:00,0.0494,0.0622,0.073,0.1237,0.2093,0.1613,0.1437,0.2503,0.0173,-0.18
199,2004-04-30 00:00:00,0.0571,0.0728,0.0811,0.1407,0.248,0.2014,0.2194,0.2919,0.0174,-0.2227
200,2004-05-16 00:00:00,0.0592,0.073,0.0864,0.1509,0.2541,0.2,0.1838,0.3028,0.0227,-0.2222
201,2004-05-24 00:00:00,0.0587,0.0694,0.0799,0.1516,0.2515,0.1905,0.2233,0.295,0.0287,-0.2173
202,2004-06-01 00:00:00,0.0487,0.0644,0.0737,0.1525,0.255,0.1902,0.254,0.289,0.0353,-0.2225
203,2004-06-17 00:00:00,0.0442,0.0549,0.0685,0.1635,0.2489,0.1742,0.3083,0.2819,0.0517,-0.2101
204,2004-07-03 00:00:00,0.045,0.0591,0.0639,0.1702,0.247,0.174,0.2835,0.2845,0.0583,-0.208
205,2004-07-11 00:00:00,0.0425,0.0572,0.0595,0.1685,0.2368,0.157,0.3075,0.2726,0.0623,-0.1928
206,2004-07-27 00:00:00,0.0363,0.0497,0.0529,0.1734,0.2364,0.1523,0.35,0.2662,0.0728,-0.1925
207,2004-08-04 00:00:00,0.0413,0.0559,0.0619,0.1814,0.2528,0.1601,0.2835,0.2863,0.0714,-0.2026
208,2004-08-12 00:00:00,0.0557,0.0724,0.0736,0.2034,0.256,0.1589,0.3027,0.3159,0.0774,-0.1923
209,2004-08-20 00:00:00,0.0361,0.0557,0.0591,0.1707,0.241,0.1484,0.3205,0.271,0.0669,-0.1906
210,2004-09-05 00:00:00,0.0373,0.0563,0.0663,0.1781,0.2568,0.1552,0.2752,0.2863,0.0679,-0.2017
211,2004-09-21 00:00:00,0.044,0.0631,0.08,0.1777,0.2603,0.1611,0.1928,0.3003,0.0574,-0.2019
212,2004-10-07 00:00:00,0.0493,0.0679,0.098,0.1892,0.2807,0.1752,0.2018,0.3296,0.0537,-0.2154
213,2004-11-08 00:00:00,0.055,0.0767,0.1015,0.1865,0.288,0.1746,0.0996,0.3369,0.0471,-0.2175
