Date,Band 1,Band 2,Band 3,Band 4,Band 5,Band 6,Band 7,Brightness,Greenness,Wetness,Band 11
1990-05-10, 390.00000, 525.00000, 455.00000,1182.00000, 778.00000, 483.00000,1378.00000,1583.00000, 467.00000,-334.00000,   0.00000
1990-06-11, 196.00000, 367.00000, 288.00000,1142.00000, 637.00000, 398.00000,1518.00000,1299.00000, 595.00000,-284.00000,   0.00000
1990-06-27, 272.00000, 419.00000, 306.00000,1706.00000, 819.00000, 479.00000,1883.00000,1746.00000, 999.00000,-329.00000,   0.00000
1990-08-30, 222.00000, 498.00000, 386.00000,2181.00000,1175.00000, 627.00000,1331.00000,2231.00000,1306.00000,-529.00000,   0.00000
1990-10-17,1947.00000,2115.00000,2205.00000,2962.00000,2963.00000,2864.00000,-1976.00000,5789.00000,  74.00000,-2015.00000,   4.00000
1991-04-11,1226.00000,1322.00000,1429.00000,1950.00000,1939.00000,1344.00000,-183.00000,3628.00000, 163.00000,-1011.00000,   4.00000
1991-04-27, 390.00000, 508.00000, 527.00000, 956.00000, 793.00000, 457.00000, 947.00000,1485.00000, 259.00000,-354.00000,   0.00000
1991-06-14, 241.00000, 428.00000, 343.00000,1609.00000, 975.00000, 599.00000,1610.00000,1785.00000, 889.00000,-515.00000,   0.00000
1991-06-30, 782.00000, 958.00000, 961.00000,2213.00000,1681.00000,1154.00000, 650.00000,3153.00000, 781.00000,-900.00000,   4.00000
1991-08-01, 268.00000, 496.00000, 399.00000,2502.00000,1279.00000, 637.00000,1883.00000,2466.00000,1546.00000,-538.00000,   0.00000
1991-08-17, 235.00000, 483.00000, 414.00000,2537.00000,1291.00000, 642.00000,1973.00000,2487.00000,1574.00000,-542.00000,   0.00000
1991-09-02, 241.00000, 498.00000, 452.00000,2564.00000,1511.00000, 673.00000,1748.00000,2607.00000,1568.00000,-690.00000,   0.00000
1991-09-18, 300.00000, 512.00000, 531.00000,2408.00000,1681.00000, 896.00000,1883.00000,2684.00000,1360.00000,-943.00000,   0.00000
1991-10-04, 357.00000, 637.00000, 719.00000,2308.00000,2128.00000,1224.00000,1378.00000,3010.00000,1104.00000,-1382.00000,   0.00000
1991-10-20, 455.00000, 746.00000, 873.00000,2476.00000,2401.00000,1373.00000,1093.00000,3377.00000,1100.00000,-1553.00000,   0.00000
1992-03-28, 696.00000, 833.00000,1007.00000,1837.00000,1931.00000,1324.00000, 849.00000,3011.00000, 476.00000,-1261.00000,   0.00000
1992-05-15, 440.00000, 681.00000, 688.00000,2439.00000,1835.00000,1075.00000,1928.00000,2977.00000,1222.00000,-1064.00000,   0.00000
1992-05-31, 402.00000, 741.00000, 595.00000,2728.00000,2053.00000,1169.00000,2455.00000,3199.00000,1476.00000,-1231.00000,   0.00000
1992-06-16, 582.00000, 963.00000, 914.00000,3611.00000,2447.00000,1284.00000,1702.00000,4161.00000,1926.00000,-1248.00000,   0.00000
1992-07-02,3633.00000,3719.00000,3616.00000,4127.00000,2327.00000,1526.00000,-348.00000,7738.00000,-125.00000, 278.00000,   4.00000
1992-07-18, 403.00000, 732.00000, 644.00000,2991.00000,2137.00000,1110.00000,2368.00000,3386.00000,1671.00000,-1188.00000,   0.00000
1992-08-03, 542.00000, 815.00000, 801.00000,2950.00000,2405.00000,1244.00000,2710.00000,3627.00000,1501.00000,-1390.00000,   0.00000
1992-08-19, 489.00000, 777.00000, 864.00000,2592.00000,2602.00000,1447.00000,2793.00000,3538.00000,1174.00000,-1708.00000,   0.00000
1992-09-20, 615.00000,1018.00000,1375.00000,2896.00000,3122.00000,1781.00000,2194.00000,4361.00000,1041.00000,-1995.00000,   0.00000
1992-10-06, 706.00000,1005.00000,1413.00000,2635.00000,3174.00000,1901.00000,1471.00000,4290.00000, 786.00000,-2143.00000,   0.00000
1992-10-22, 662.00000,1080.00000,1468.00000,2547.00000,2595.00000,1443.00000, 947.00000,4004.00000, 746.00000,-1456.00000,   0.00000
1992-11-07, 872.00000,1233.00000,1457.00000,2343.00000,3103.00000,1897.00000, 550.00000,4252.00000, 457.00000,-2084.00000,   0.00000
1993-05-02, 350.00000, 395.00000, 460.00000, 687.00000, 496.00000, 346.00000,1284.00000,1120.00000, 126.00000,-181.00000,   0.00000
1993-05-18,2552.00000,2554.00000,2512.00000,3174.00000,2397.00000,2002.00000,-2245.00000,6008.00000,  23.00000,-858.00000,   4.00000
1993-06-03, 344.00000, 362.00000, 373.00000, 550.00000, 193.00000, 156.00000,1425.00000, 839.00000,  96.00000,  81.00000,   2.00000
1993-06-19, 401.00000, 443.00000, 511.00000, 987.00000, 693.00000, 438.00000,2455.00000,1434.00000, 307.00000,-286.00000,   0.00000
1993-07-05, 363.00000, 510.00000, 576.00000,1320.00000,1173.00000, 744.00000,2497.00000,1902.00000, 486.00000,-702.00000,   0.00000
1993-08-06, 498.00000, 636.00000, 783.00000,1615.00000,2778.00000,1774.00000,3042.00000,3007.00000, 420.00000,-2272.00000,   0.00000
1993-09-07, 481.00000, 635.00000, 697.00000,1530.00000,2660.00000,1617.00000,2752.00000,2833.00000, 420.00000,-2140.00000,   0.00000
1993-09-23, 473.00000, 588.00000, 739.00000,1608.00000,2824.00000,1794.00000,2238.00000,2973.00000, 448.00000,-2341.00000,   0.00000
1993-10-25, 509.00000, 691.00000, 787.00000,1538.00000,2762.00000,1657.00000,1189.00000,2958.00000, 360.00000,-2192.00000,   0.00000
1993-11-10,7483.00000,7429.00000,7383.00000,7584.00000,4953.00000,3538.00000,-1462.00000,15422.00000,-959.00000, -23.00000,   4.00000
1994-01-13,4564.00000,4921.00000,5019.00000,5147.00000,1144.00000, 941.00000,-403.00000,9283.00000,-335.00000,2347.00000,   3.00000
1994-01-29,1805.00000,2257.00000,2432.00000,2798.00000, 932.00000, 577.00000,-348.00000,4683.00000, 155.00000, 827.00000,   3.00000
1994-04-03, 212.00000, 325.00000, 271.00000, 516.00000, 349.00000, 191.00000, 947.00000, 778.00000, 143.00000, -97.00000,   0.00000
1994-04-19, 501.00000, 557.00000, 529.00000, 779.00000, 452.00000, 331.00000,1189.00000,1292.00000, 107.00000, -65.00000,   4.00000
1994-05-05,16000.00000,5192.00000,5234.00000,5705.00000,4713.00000,3773.00000,-859.00000,13946.00000,-2301.00000,-1221.00000,   4.00000
1994-06-22, 341.00000, 509.00000, 490.00000,1812.00000,1342.00000, 725.00000,2455.00000,2180.00000, 926.00000,-737.00000,   0.00000
1994-07-08, 338.00000, 517.00000, 441.00000,1971.00000,1906.00000,1016.00000,2835.00000,2491.00000,1033.00000,-1281.00000,   0.00000
1994-07-24, 359.00000, 537.00000, 456.00000,2341.00000,2000.00000,1055.00000,2455.00000,2763.00000,1306.00000,-1287.00000,   0.00000
1994-08-09, 392.00000, 605.00000, 599.00000,2743.00000,2305.00000,1295.00000,2793.00000,3259.00000,1499.00000,-1503.00000,   0.00000
1994-08-25, 552.00000, 812.00000, 865.00000,2722.00000,2635.00000,1456.00000,2455.00000,3653.00000,1257.00000,-1701.00000,   0.00000
1994-09-10, 544.00000, 806.00000, 951.00000,2800.00000,2598.00000,1321.00000,1883.00000,3698.00000,1299.00000,-1553.00000,   0.00000
1994-09-26, 593.00000, 843.00000,1068.00000,2577.00000,2917.00000,1751.00000,2583.00000,3860.00000, 986.00000,-2031.00000,   0.00000
1994-10-28, 560.00000, 876.00000,1394.00000,3004.00000,2020.00000,1178.00000, 550.00000,3879.00000,1245.00000,-880.00000,   0.00000
1995-04-22, 198.00000, 193.00000, 238.00000, 399.00000, 222.00000, 138.00000,1189.00000, 583.00000, 105.00000, -38.00000,   1.00000
1995-05-24, 284.00000, 344.00000, 361.00000, 834.00000, 520.00000, 309.00000,1044.00000,1114.00000, 318.00000,-189.00000,   0.00000
1995-06-09, 358.00000, 540.00000, 431.00000,1801.00000, 952.00000, 522.00000,1702.00000,1989.00000, 966.00000,-361.00000,   0.00000
1995-06-25, 255.00000, 413.00000, 357.00000,1932.00000, 965.00000, 528.00000,2238.00000,1955.00000,1150.00000,-400.00000,   0.00000
1995-07-11, 387.00000, 579.00000, 459.00000,2657.00000,1509.00000, 762.00000,1702.00000,2748.00000,1584.00000,-702.00000,   0.00000
1995-07-27, 220.00000, 447.00000, 352.00000,2783.00000,1470.00000, 743.00000,2238.00000,2655.00000,1795.00000,-704.00000,   0.00000
1995-08-12, 231.00000, 478.00000, 404.00000,3039.00000,1787.00000, 889.00000,1838.00000,2979.00000,1943.00000,-936.00000,   0.00000
1995-08-28, 291.00000, 603.00000, 603.00000,3308.00000,2175.00000,1152.00000,1928.00000,3490.00000,1983.00000,-1220.00000,   0.00000
1995-09-13, 418.00000, 759.00000, 804.00000,3046.00000,2501.00000,1322.00000,2194.00000,3683.00000,1597.00000,-1499.00000,   0.00000
1995-10-15, 664.00000, 971.00000,1324.00000,2894.00000,3146.00000,1842.00000,1093.00000,4344.00000,1059.00000,-2073.00000,   0.00000
1995-10-31, 706.00000,1035.00000,1452.00000,2935.00000,2875.00000,1668.00000, 241.00000,4348.00000,1032.00000,-1720.00000,   0.00000
1995-11-16,1503.00000,1696.00000,1967.00000,2995.00000,2513.00000,1648.00000,-293.00000,4987.00000, 557.00000,-1132.00000,   4.00000
1995-12-02, 689.00000, 854.00000,1081.00000,1682.00000,1652.00000,1059.00000,-129.00000,2821.00000, 351.00000,-913.00000,   2.00000
1996-02-20, 279.00000, 313.00000, 289.00000, 363.00000, 114.00000, 105.00000, -22.00000, 615.00000,  17.00000,  91.00000,   1.00000
1996-04-08, 442.00000, 427.00000, 426.00000, 644.00000, 381.00000, 317.00000, 849.00000,1066.00000,  91.00000, -95.00000,   0.00000
1996-05-10, 251.00000, 306.00000, 298.00000, 661.00000, 306.00000, 238.00000,1425.00000, 874.00000, 236.00000, -62.00000,   0.00000
1996-05-26, 327.00000, 352.00000, 336.00000, 785.00000, 392.00000, 232.00000,1838.00000,1026.00000, 294.00000, -69.00000,   0.00000
1996-06-11, 239.00000, 366.00000, 291.00000,1290.00000, 782.00000, 367.00000,1838.00000,1432.00000, 709.00000,-333.00000,   0.00000
1996-07-13, 291.00000, 480.00000, 379.00000,2462.00000,1413.00000, 713.00000,2325.00000,2489.00000,1513.00000,-692.00000,   0.00000
1996-07-29, 256.00000, 474.00000, 403.00000,2675.00000,1526.00000, 771.00000,2062.00000,2664.00000,1669.00000,-758.00000,   0.00000
1996-08-14, 306.00000, 578.00000, 454.00000,3105.00000,1809.00000, 951.00000,2282.00000,3123.00000,1928.00000,-938.00000,   0.00000
1996-08-30, 253.00000, 542.00000, 552.00000,2917.00000,2076.00000,1114.00000,2150.00000,3165.00000,1723.00000,-1235.00000,   0.00000
1996-09-15, 838.00000, 951.00000,1151.00000,3341.00000,2689.00000,1716.00000, 750.00000,4360.00000,1494.00000,-1650.00000,   0.00000
1996-10-01, 507.00000, 832.00000,1066.00000,2689.00000,2864.00000,1749.00000,1793.00000,3884.00000,1092.00000,-1977.00000,   0.00000
1996-10-17,1057.00000,1422.00000,1630.00000,3166.00000,3444.00000,2352.00000,  84.00000,5149.00000, 888.00000,-2336.00000,   0.00000
1996-11-02, 687.00000, 970.00000,1225.00000,2687.00000,3042.00000,1720.00000, 550.00000,4114.00000, 957.00000,-1998.00000,   0.00000
1997-02-22, 191.00000, 128.00000, 159.00000, 214.00000,  65.00000,  37.00000,-293.00000, 332.00000,  27.00000,  56.00000,   1.00000
1997-04-11, 228.00000, 165.00000, 213.00000, 439.00000, 172.00000, 139.00000, 750.00000, 571.00000, 151.00000, -10.00000,   0.00000
1997-04-27, 163.00000, 213.00000, 221.00000, 376.00000, 185.00000, 131.00000,1331.00000, 548.00000,  98.00000, -16.00000,   1.00000
1997-05-13,1077.00000,1097.00000,1049.00000,1755.00000,1124.00000, 819.00000, -75.00000,2805.00000, 344.00000,-341.00000,   4.00000
1997-06-14, 160.00000, 246.00000, 211.00000, 702.00000, 339.00000, 194.00000,1928.00000, 806.00000, 346.00000, -92.00000,   0.00000
1997-07-16, 343.00000, 382.00000, 377.00000,1359.00000, 654.00000, 410.00000,1518.00000,1517.00000, 695.00000,-225.00000,   0.00000
1997-08-01, 522.00000, 624.00000, 613.00000,1547.00000, 871.00000, 641.00000, 700.00000,2014.00000, 613.00000,-349.00000,   0.00000
1997-08-17, 226.00000, 405.00000, 346.00000,1616.00000, 731.00000, 403.00000,1883.00000,1656.00000, 929.00000,-232.00000,   0.00000
1997-09-02, 221.00000, 411.00000, 380.00000,1789.00000,1151.00000, 547.00000,1883.00000,1940.00000,1028.00000,-560.00000,   0.00000
1997-09-18,3441.00000,3361.00000,3628.00000,4706.00000,4353.00000,4192.00000,-293.00000,9143.00000,  52.00000,-2691.00000,   4.00000
1997-10-20, 347.00000, 504.00000, 559.00000,1935.00000,1760.00000, 991.00000, 600.00000,2481.00000, 951.00000,-1139.00000,   0.00000
1997-11-05, 355.00000, 641.00000, 758.00000,1794.00000,1866.00000, 921.00000, 600.00000,2585.00000, 720.00000,-1106.00000,   0.00000
1997-11-21, 577.00000, 680.00000, 764.00000,1409.00000,1556.00000, 910.00000,  31.00000,2330.00000, 369.00000,-947.00000,   0.00000
1998-03-13, 342.00000, 343.00000, 316.00000, 283.00000, 203.00000, 120.00000, 650.00000, 641.00000, -79.00000,  22.00000,   1.00000
1998-03-29, 255.00000, 196.00000, 203.00000, 307.00000, 155.00000, 147.00000,  84.00000, 505.00000,  39.00000, -25.00000,   1.00000
1998-04-30, 498.00000, 501.00000, 483.00000, 744.00000, 513.00000, 379.00000, 898.00000,1253.00000, 108.00000,-169.00000,   2.00000
1998-06-01, 180.00000, 246.00000, 167.00000, 619.00000, 400.00000, 223.00000,1883.00000, 764.00000, 294.00000,-180.00000,   0.00000
1998-06-17, 211.00000, 312.00000, 248.00000,1162.00000, 560.00000, 359.00000,1748.00000,1236.00000, 646.00000,-227.00000,   0.00000
1998-07-03, 280.00000, 445.00000, 380.00000,1707.00000, 732.00000, 400.00000,1793.00000,1754.00000, 968.00000,-192.00000,   0.00000
1998-07-19, 216.00000, 431.00000, 343.00000,2094.00000, 949.00000, 507.00000,2194.00000,2030.00000,1291.00000,-346.00000,   0.00000
1998-08-04, 257.00000, 415.00000, 359.00000,2105.00000,1106.00000, 490.00000,2455.00000,2092.00000,1291.00000,-437.00000,   0.00000
1998-09-05, 231.00000, 402.00000, 408.00000,1978.00000,1215.00000, 632.00000,2018.00000,2102.00000,1153.00000,-611.00000,   2.00000
1998-09-21, 240.00000, 470.00000, 424.00000,2069.00000,1509.00000, 839.00000, 898.00000,2333.00000,1171.00000,-901.00000,   0.00000
1998-10-07, 370.00000, 535.00000, 633.00000,2009.00000,1961.00000,1190.00000,1284.00000,2691.00000, 934.00000,-1353.00000,   0.00000
1998-10-23, 445.00000, 630.00000, 684.00000,1817.00000,1832.00000,1065.00000, 750.00000,2594.00000, 742.00000,-1189.00000,   0.00000
1999-03-16,16000.00000,6660.00000,6493.00000,5374.00000, 222.00000, 158.00000,-183.00000,12816.00000,-2982.00000,4667.00000,   3.00000
1999-04-17, 305.00000, 289.00000, 283.00000, 329.00000, 184.00000, 132.00000,1189.00000, 616.00000, -10.00000,  14.00000,   1.00000
1999-05-19, 770.00000, 844.00000, 844.00000,1167.00000,1004.00000, 812.00000,1093.00000,2147.00000,  84.00000,-495.00000,   0.00000
1999-06-04, 405.00000, 361.00000, 427.00000, 620.00000, 705.00000, 500.00000,1141.00000,1161.00000,  65.00000,-446.00000,   0.00000
1999-07-14, 238.00000, 327.00000, 280.00000,1388.00000, 814.00000, 462.00000,2335.00000,1498.00000, 787.00000,-405.00000,   0.00000
1999-07-22, 255.00000, 367.00000, 319.00000,1626.00000, 863.00000, 477.00000,2062.00000,1695.00000, 943.00000,-380.00000,   0.00000
1999-07-30, 228.00000, 373.00000, 285.00000,1678.00000, 934.00000, 553.00000,2284.00000,1743.00000, 993.00000,-475.00000,   0.00000
1999-08-15, 166.00000, 299.00000, 232.00000,1543.00000, 855.00000, 456.00000,1709.00000,1546.00000, 953.00000,-421.00000,   0.00000
1999-08-23,3086.00000,3113.00000,3140.00000,4074.00000,3376.00000,2918.00000,-293.00000,7733.00000,  87.00000,-1584.00000,   4.00000
1999-08-31,1769.00000,1821.00000,1713.00000,2770.00000,1396.00000,1016.00000,-1243.00000,4328.00000, 525.00000, -74.00000,   4.00000
1999-09-08, 236.00000, 379.00000, 320.00000,1542.00000, 795.00000, 423.00000,1518.00000,1615.00000, 884.00000,-315.00000,   0.00000
1999-09-16, 360.00000, 444.00000, 302.00000,1651.00000, 946.00000, 460.00000,1762.00000,1776.00000, 940.00000,-408.00000,   0.00000
1999-10-02, 255.00000, 377.00000, 381.00000,1667.00000,1195.00000, 646.00000,1271.00000,1900.00000, 919.00000,-680.00000,   0.00000
1999-10-10, 253.00000, 457.00000, 454.00000,1646.00000,1334.00000, 669.00000, 996.00000,2010.00000, 845.00000,-754.00000,   0.00000
1999-10-18, 198.00000, 376.00000, 403.00000,1543.00000,1450.00000, 841.00000, 932.00000,1954.00000, 790.00000,-992.00000,   0.00000
1999-11-03, 587.00000, 812.00000, 797.00000,1798.00000,1714.00000,1044.00000, 218.00000,2709.00000, 611.00000,-1023.00000,   0.00000
1999-11-27,1704.00000,1637.00000,1764.00000,2371.00000,2134.00000,1411.00000,-917.00000,4360.00000, 176.00000,-919.00000,   4.00000
1999-12-21,1328.00000,1454.00000,1558.00000,1639.00000, 504.00000, 373.00000,-158.00000,2922.00000, -53.00000, 568.00000,   3.00000
1999-12-29,1393.00000,1554.00000,1613.00000,1771.00000, 611.00000, 404.00000,-238.00000,3124.00000, -12.00000, 542.00000,   3.00000
2000-03-26, 234.00000, 218.00000, 206.00000, 324.00000, 279.00000, 157.00000,1046.00000, 562.00000,  48.00000,-107.00000,   1.00000
2000-04-11, 296.00000, 304.00000, 307.00000, 466.00000, 471.00000, 393.00000,1216.00000, 863.00000,  48.00000,-304.00000,   0.00000
2000-04-19,16000.00000,6991.00000,7106.00000,7261.00000,6257.00000,5274.00000,-459.00000,17453.00000,-2600.00000,-1940.00000,   4.00000
2000-05-05,16000.00000,4423.00000,4464.00000,5085.00000,4531.00000,3774.00000,-801.00000,12788.00000,-2245.00000,-1613.00000,   4.00000
2000-05-21, 168.00000, 281.00000, 308.00000, 599.00000, 525.00000, 399.00000,2062.00000, 922.00000, 177.00000,-326.00000,   0.00000
2000-05-29, 233.00000, 280.00000, 254.00000, 709.00000, 569.00000, 369.00000,1816.00000, 975.00000, 286.00000,-331.00000,   0.00000
2000-06-06, 809.00000, 943.00000, 929.00000,1859.00000,1486.00000,1138.00000, 241.00000,2867.00000, 517.00000,-839.00000,   0.00000
2000-06-14, 251.00000, 348.00000, 271.00000,1224.00000, 829.00000, 484.00000,2386.00000,1420.00000, 652.00000,-458.00000,   0.00000
2000-06-22, 234.00000, 384.00000, 334.00000,1367.00000,1040.00000, 562.00000,2062.00000,1633.00000, 718.00000,-595.00000,   0.00000
2000-06-30, 271.00000, 376.00000, 342.00000,1491.00000,1030.00000, 555.00000,2284.00000,1708.00000, 809.00000,-558.00000,   0.00000
2000-07-08, 318.00000, 491.00000, 391.00000,1748.00000, 970.00000, 575.00000,1471.00000,1926.00000, 953.00000,-439.00000,   0.00000
2000-07-24, 274.00000, 438.00000, 348.00000,1909.00000,1101.00000, 582.00000,2106.00000,2006.00000,1120.00000,-527.00000,   0.00000
2000-08-01, 226.00000, 428.00000, 284.00000,2132.00000,1212.00000, 628.00000,2335.00000,2130.00000,1332.00000,-610.00000,   0.00000
